,UCR Literal,Report Date,Month,Day,Year,Occur Time,UCR #,Latitude,Longitude
4861,LARCENY-NON VEHICLE,3/24/2019,3,24,2019,1331,660,33.75504,-84.41457
4862,LARCENY-NON VEHICLE,3/24/2019,3,24,2019,900,680,33.69877,-84.41867
4863,LARCENY-NON VEHICLE,3/24/2019,3,24,2019,800,630,33.80052,-84.37307
4864,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,2350,640,33.76393,-84.34873
4865,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,107,640,33.75394,-84.41649
4866,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,25,640,33.82144,-84.36746
4867,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,2245,640,33.78091,-84.38801
4868,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,1030,640,33.77894,-84.37533
4869,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,2000,640,33.74148,-84.38557
4870,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,2100,640,33.74168,-84.38248
4871,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,100,640,33.83477,-84.38598
4872,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,2100,640,33.76043,-84.51393
4873,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,2100,640,33.74112,-84.34492
4874,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,1700,640,33.76929,-84.36187
4875,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,710,640,33.71729,-84.35978
4876,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,200,640,33.82562,-84.36599
4877,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,1500,640,33.75158,-84.39883
4878,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,1500,640,33.77198,-84.4277
4879,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,1700,640,33.72961,-84.3852
4880,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,1900,640,33.80733,-84.41284
4881,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,1400,640,33.83752,-84.37574
4882,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,1715,640,33.85446,-84.3615
4883,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,1930,640,33.78285,-84.41126
4884,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,1600,640,33.81207,-84.42633
4885,LARCENY-FROM VEHICLE,3/24/2019,3,24,2019,2300,640,33.78972,-84.34934
4886,AUTO THEFT,3/24/2019,3,24,2019,2000,730,33.73323,-84.43795
4887,AUTO THEFT,3/24/2019,3,24,2019,1710,710,33.76322,-84.38775
4888,AUTO THEFT,3/24/2019,3,24,2019,0,710,33.75934,-84.46295
4889,AUTO THEFT,3/24/2019,3,24,2019,2000,710,33.7701,-84.385
4890,AUTO THEFT,3/24/2019,3,24,2019,2100,710,33.76533,-84.44088
4891,AUTO THEFT,3/24/2019,3,24,2019,1330,710,33.79506,-84.50219
4892,AUTO THEFT,3/24/2019,3,24,2019,1325,710,33.78891,-84.39313
4893,AUTO THEFT,3/24/2019,3,24,2019,1500,710,33.74114,-84.39442
4894,AUTO THEFT,3/24/2019,3,24,2019,1700,710,33.7602,-84.38554
4895,AUTO THEFT,3/24/2019,3,24,2019,2005,710,33.78765,-84.41428
4896,ROBBERY-PEDESTRIAN,3/24/2019,3,24,2019,109,331,33.73923,-84.34567
4897,LARCENY-NON VEHICLE,3/24/2019,3,24,2019,400,690,33.74754,-84.29153
4898,LARCENY-NON VEHICLE,3/24/2019,3,24,2019,1000,690,33.75932,-84.37442
4899,AGG ASSAULT,3/24/2019,3,24,2019,218,430,33.7799,-84.49243
4900,AGG ASSAULT,3/24/2019,3,24,2019,1430,410,33.77154,-84.37445
4901,AGG ASSAULT,3/24/2019,3,24,2019,1710,410,33.7451,-84.50858
4902,AGG ASSAULT,3/24/2019,3,24,2019,1838,410,33.77159,-84.37267
4903,ROBBERY-PEDESTRIAN,3/24/2019,3,24,2019,1850,311,33.79917,-84.40458
4904,BURGLARY-RESIDENCE,3/24/2019,3,24,2019,130,511,33.70647,-84.46943
4905,BURGLARY-NONRES,3/24/2019,3,24,2019,0,512,33.75121,-84.46544
4906,BURGLARY-NONRES,3/24/2019,3,24,2019,1610,512,33.81066,-84.37037
4907,BURGLARY-NONRES,3/25/2019,3,25,2019,1951,512,33.67187,-84.49969
4908,BURGLARY-NONRES,3/25/2019,3,25,2019,2340,512,33.75242,-84.47042
4909,BURGLARY-RESIDENCE,3/25/2019,3,25,2019,1630,511,33.72496,-84.3947
4910,BURGLARY-RESIDENCE,3/25/2019,3,25,2019,700,511,33.78496,-84.46963
4911,BURGLARY-RESIDENCE,3/25/2019,3,25,2019,1700,521,33.756,-84.41629
4912,ROBBERY-PEDESTRIAN,3/25/2019,3,25,2019,530,311,33.72675,-84.39943
4913,ROBBERY-PEDESTRIAN,3/25/2019,3,25,2019,2000,311,33.77192,-84.35262
4914,ROBBERY-PEDESTRIAN,3/25/2019,3,25,2019,2200,311,33.75086,-84.32133
4915,AGG ASSAULT,3/25/2019,3,25,2019,1900,440,33.7901,-84.3805
4916,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1530,690,33.78299,-84.41215
4917,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1900,690,33.77809,-84.33287
4918,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,700,690,33.72653,-84.38243
4919,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1200,690,33.74255,-84.44143
4920,ROBBERY-PEDESTRIAN,3/25/2019,3,25,2019,1219,317,33.73172,-84.40554
4921,ROBBERY-PEDESTRIAN,3/25/2019,3,25,2019,2130,317,33.7419,-84.34682
4922,AUTO THEFT,3/25/2019,3,25,2019,2000,710,33.7969,-84.43957
4923,AUTO THEFT,3/25/2019,3,25,2019,2130,710,33.78862,-84.41725
4924,AUTO THEFT,3/25/2019,3,25,2019,345,710,33.78909,-84.42518
4925,AUTO THEFT,3/25/2019,3,25,2019,1850,710,33.81406,-84.44157
4926,AUTO THEFT,3/25/2019,3,25,2019,1940,710,33.77955,-84.38727
4927,AUTO THEFT,3/25/2019,3,25,2019,1830,730,33.69508,-84.52071
4928,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,1930,640,33.78949,-84.42125
4929,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,215,640,33.70035,-84.41285
4930,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,1126,640,33.766,-84.33494
4931,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,1315,640,33.78158,-84.38491
4932,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,1930,640,33.77987,-84.35245
4933,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,100,640,33.70416,-84.54201
4934,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,1903,640,33.80902,-84.41277
4935,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,1000,640,33.75934,-84.36409
4936,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,1830,640,33.84475,-84.42693
4937,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,1900,640,33.75885,-84.364
4938,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,1930,640,33.78285,-84.41126
4939,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,1840,640,33.81125,-84.47594
4940,LARCENY-FROM VEHICLE,3/25/2019,3,25,2019,2145,640,33.85409,-84.38301
4941,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,815,630,33.65635,-84.51327
4942,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1500,630,33.824,-84.36521
4943,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1827,630,33.75292,-84.32397
4944,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1740,630,33.75504,-84.41457
4945,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1845,630,33.73963,-84.31356
4946,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,2000,630,33.78722,-84.49347
4947,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1405,660,33.85096,-84.36147
4948,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1700,660,33.77723,-84.34737
4949,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1530,670,33.71643,-84.37617
4950,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1659,670,33.84892,-84.36597
4951,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1330,670,33.69616,-84.51962
4952,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1515,670,33.73913,-84.42835
4953,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,2100,670,33.77149,-84.38874
4954,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1600,670,33.73859,-84.42597
4955,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1025,670,33.85088,-84.3625
4956,LARCENY-NON VEHICLE,3/25/2019,3,25,2019,1230,620,33.71635,-84.40776
4957,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,900,610,33.73812,-84.43276
4958,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1000,670,33.67966,-84.53355
4959,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,900,670,33.83752,-84.37574
4960,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1815,670,33.68841,-84.48742
4961,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,800,660,33.75507,-84.42416
4962,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,330,630,33.80058,-84.42561
4963,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1000,630,33.84676,-84.36212
4964,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1100,630,33.7734,-84.35467
4965,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1300,630,33.75674,-84.34619
4966,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1445,630,33.75504,-84.41457
4967,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1512,630,33.82925,-84.36433
4968,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,2243,630,33.79303,-84.39921
4969,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1759,630,33.75674,-84.34619
4970,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,2330,640,33.741,-84.40447
4971,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,400,640,33.69484,-84.51949
4972,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,1600,640,33.66272,-84.51213
4973,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,757,640,33.75929,-84.3312
4974,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,755,640,33.7863,-84.38715
4975,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,2300,640,33.77019,-84.38389
4976,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,2230,640,33.81637,-84.38954
4977,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,1600,640,33.78267,-84.40983
4978,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,1230,640,33.80415,-84.42757
4979,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,1100,640,33.76206,-84.39568
4980,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,2300,640,33.76231,-84.34795
4981,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,400,640,33.7918,-84.40572
4982,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,1215,640,33.78183,-84.41244
4983,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,0,640,33.83236,-84.38271
4984,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,2030,640,33.79709,-84.36899
4985,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,2108,640,33.80902,-84.41277
4986,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,2118,640,33.78285,-84.41126
4987,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,2300,640,33.75506,-84.35781
4988,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,2030,640,33.75121,-84.39861
4989,LARCENY-FROM VEHICLE,3/26/2019,3,26,2019,2200,650,33.79988,-84.47023
4990,AUTO THEFT,3/26/2019,3,26,2019,900,730,33.76765,-84.33485
4991,AUTO THEFT,3/26/2019,3,26,2019,300,710,33.78663,-84.38139
4992,AUTO THEFT,3/26/2019,3,26,2019,2000,710,33.77478,-84.44488
4993,AUTO THEFT,3/26/2019,3,26,2019,1347,710,33.81881,-84.45333
4994,AUTO THEFT,3/26/2019,3,26,2019,1700,710,33.6639,-84.52377
4995,AUTO THEFT,3/26/2019,3,26,2019,300,710,33.78663,-84.38139
4996,AUTO THEFT,3/26/2019,3,26,2019,1515,710,33.75954,-84.34705
4997,AUTO THEFT,3/26/2019,3,26,2019,1548,710,33.78635,-84.39797
4998,AUTO THEFT,3/26/2019,3,26,2019,2110,710,33.69231,-84.51621
4999,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1000,690,33.71959,-84.3803
5000,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,2300,690,33.71184,-84.4155
5001,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1000,690,33.79544,-84.35206
5002,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1315,690,33.7601,-84.50466
5003,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1335,690,33.76019,-84.4634
5004,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1400,690,33.82412,-84.36713
5005,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,1930,690,33.75504,-84.41457
5006,LARCENY-NON VEHICLE,3/26/2019,3,26,2019,2200,690,33.70137,-84.42678
5007,AGG ASSAULT,3/26/2019,3,26,2019,1832,440,33.7162,-84.40788
5008,AGG ASSAULT,3/26/2019,3,26,2019,1236,430,33.76619,-84.41292
5009,AGG ASSAULT,3/26/2019,3,26,2019,1615,430,33.72464,-84.42836
5010,AGG ASSAULT,3/26/2019,3,26,2019,1604,410,33.78308,-84.45882
5011,AGG ASSAULT,3/26/2019,3,26,2019,1808,410,33.78784,-84.49384
5012,AGG ASSAULT,3/26/2019,3,26,2019,2038,410,33.72951,-84.38726
5013,AGG ASSAULT,3/26/2019,3,26,2019,2200,410,33.72387,-84.42504
5014,ROBBERY-RESIDENCE,3/26/2019,3,26,2019,1100,345,33.70837,-84.36007
5015,ROBBERY-PEDESTRIAN,3/26/2019,3,26,2019,1610,341,33.79675,-84.38773
5016,BURGLARY-RESIDENCE,3/26/2019,3,26,2019,800,521,33.6918,-84.39852
5017,BURGLARY-RESIDENCE,3/26/2019,3,26,2019,1630,511,33.69705,-84.35299
5018,BURGLARY-RESIDENCE,3/26/2019,3,26,2019,900,511,33.75374,-84.5213
5019,BURGLARY-RESIDENCE,3/26/2019,3,26,2019,730,511,33.76097,-84.52074
5020,BURGLARY-RESIDENCE,3/26/2019,3,26,2019,1000,511,33.75861,-84.51704
5021,BURGLARY-NONRES,3/26/2019,3,26,2019,918,512,33.68677,-84.49773
5022,BURGLARY-NONRES,3/26/2019,3,26,2019,2230,512,33.80178,-84.43359
5023,BURGLARY-NONRES,3/26/2019,3,26,2019,800,512,33.85387,-84.3651
5024,BURGLARY-NONRES,3/27/2019,3,27,2019,500,512,33.81842,-84.35253
5025,BURGLARY-NONRES,3/27/2019,3,27,2019,2335,512,33.72039,-84.34958
5026,BURGLARY-RESIDENCE,3/27/2019,3,27,2019,1900,511,33.73398,-84.3844
5027,BURGLARY-RESIDENCE,3/27/2019,3,27,2019,1900,511,33.73384,-84.38433
5028,BURGLARY-RESIDENCE,3/27/2019,3,27,2019,1000,511,33.67268,-84.38507
5029,BURGLARY-RESIDENCE,3/27/2019,3,27,2019,840,521,33.72591,-84.32608
5030,BURGLARY-RESIDENCE,3/27/2019,3,27,2019,1615,521,33.86925,-84.36137
5031,AGG ASSAULT,3/27/2019,3,27,2019,1800,410,33.75454,-84.41704
5032,AGG ASSAULT,3/27/2019,3,27,2019,2050,410,33.76537,-84.37289
5033,AGG ASSAULT,3/27/2019,3,27,2019,2254,410,33.74725,-84.42314
5034,AGG ASSAULT,3/27/2019,3,27,2019,231,430,33.7526,-84.48986
5035,AGG ASSAULT,3/27/2019,3,27,2019,1200,430,33.78999,-84.47156
5036,AGG ASSAULT,3/27/2019,3,27,2019,1709,430,33.75956,-84.44797
5037,AGG ASSAULT,3/27/2019,3,27,2019,1545,420,33.76419,-84.50494
5038,LARCENY-NON VEHICLE,3/27/2019,3,27,2019,1200,690,33.74972,-84.42065
5039,LARCENY-NON VEHICLE,3/27/2019,3,27,2019,2018,690,33.74639,-84.37285
5040,AUTO THEFT,3/27/2019,3,27,2019,255,710,33.78123,-84.38946
5041,AUTO THEFT,3/27/2019,3,27,2019,1900,710,33.73469,-84.45218
5042,AUTO THEFT,3/27/2019,3,27,2019,130,710,33.73177,-84.33213
5043,AUTO THEFT,3/27/2019,3,27,2019,400,710,33.7431,-84.44624
5044,AUTO THEFT,3/27/2019,3,27,2019,1,710,33.81987,-84.36568
5045,AUTO THEFT,3/27/2019,3,27,2019,1830,710,33.84996,-84.35917
5046,AUTO THEFT,3/27/2019,3,27,2019,2115,730,33.77689,-84.40807
5047,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,630,650,33.81689,-84.465
5048,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,1630,650,33.83133,-84.42498
5049,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,0,650,33.7684,-84.46962
5050,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,100,650,33.74006,-84.42868
5051,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,750,650,33.78942,-84.46998
5052,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,2355,640,33.76754,-84.34357
5053,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,8,640,33.76301,-84.34352
5054,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,2044,640,33.78575,-84.38451
5055,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,2300,640,33.75179,-84.36339
5056,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,115,640,33.80884,-84.41276
5057,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,120,640,33.81504,-84.39296
5058,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,300,640,33.74217,-84.37475
5059,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,330,640,33.80102,-84.34433
5060,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,1945,640,33.70166,-84.46412
5061,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,2100,640,33.7819,-84.34844
5062,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,34,640,33.65738,-84.51309
5063,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,1800,640,33.67305,-84.40132
5064,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,1833,640,33.76043,-84.36573
5065,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,2200,640,33.82167,-84.38571
5066,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,930,640,33.76633,-84.46976
5067,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,1437,640,33.71449,-84.39138
5068,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,1115,640,33.76284,-84.3889
5069,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,1200,640,33.77725,-84.46072
5070,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,1725,640,33.82131,-84.42734
5071,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,2015,640,33.7476,-84.4037
5072,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,1859,640,33.73922,-84.43408
5073,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,1830,640,33.79282,-84.35257
5074,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,2215,640,33.79138,-84.40688
5075,LARCENY-FROM VEHICLE,3/27/2019,3,27,2019,2100,640,33.78225,-84.41391
5076,LARCENY-NON VEHICLE,3/27/2019,3,27,2019,1226,630,33.77406,-84.36528
5077,LARCENY-NON VEHICLE,3/27/2019,3,27,2019,1335,630,33.75504,-84.41457
5078,LARCENY-NON VEHICLE,3/27/2019,3,27,2019,1340,630,33.77469,-84.36561
5079,LARCENY-NON VEHICLE,3/27/2019,3,27,2019,1400,630,33.77324,-84.36513
5080,LARCENY-NON VEHICLE,3/27/2019,3,27,2019,1720,630,33.79282,-84.39779
5081,LARCENY-NON VEHICLE,3/27/2019,3,27,2019,2015,630,33.75504,-84.41457
5082,LARCENY-NON VEHICLE,3/27/2019,3,27,2019,2105,630,33.84911,-84.37075
5083,LARCENY-NON VEHICLE,3/27/2019,3,27,2019,1600,670,33.82678,-84.36699
5084,LARCENY-NON VEHICLE,3/27/2019,3,27,2019,1535,620,33.84774,-84.36713
5085,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1500,620,33.73641,-84.42825
5086,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,300,610,33.8224,-84.36851
5087,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,2000,670,33.7011,-84.46631
5088,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1600,670,33.66005,-84.50994
5089,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1250,670,33.85182,-84.3595
5090,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,800,670,33.77305,-84.38472
5091,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,845,670,33.73734,-84.43554
5092,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,211,630,33.75395,-84.47612
5093,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,811,630,33.7581,-84.50258
5094,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1120,630,33.824,-84.36521
5095,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1200,630,33.80642,-84.36668
5096,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1200,630,33.7734,-84.35467
5097,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1500,630,33.75504,-84.41457
5098,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1400,630,33.80388,-84.41278
5099,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1415,630,33.85209,-84.3645
5100,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1525,630,33.75925,-84.38748
5101,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1639,630,33.78014,-84.38747
5102,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1630,630,33.82295,-84.36559
5103,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,2030,630,33.71803,-84.41768
5104,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,920,660,33.69748,-84.35161
5105,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,130,640,33.7602,-84.38554
5106,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,2045,640,33.73583,-84.47946
5107,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,2000,640,33.78212,-84.35008
5108,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,1830,640,33.80982,-84.47898
5109,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,2300,640,33.7053,-84.49197
5110,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,730,640,33.77402,-84.4994
5111,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,2200,640,33.73365,-84.45335
5112,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,2300,640,33.7504,-84.36623
5113,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,1000,640,33.8314,-84.34921
5114,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,5,640,33.76733,-84.51217
5115,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,1830,640,33.81669,-84.40825
5116,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,1600,640,33.7775,-84.3853
5117,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,1400,640,33.77358,-84.40496
5118,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,30,640,33.71148,-84.38302
5119,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,1530,640,33.78874,-84.40468
5120,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,1830,640,33.68783,-84.40888
5121,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,2130,640,33.79995,-84.42484
5122,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,1815,640,33.80884,-84.41276
5123,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,2122,640,33.75587,-84.3918
5124,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,1000,650,33.68077,-84.4937
5125,LARCENY-FROM VEHICLE,3/28/2019,3,28,2019,1840,650,33.81,-84.39583
5126,AUTO THEFT,3/28/2019,3,28,2019,600,710,33.74607,-84.34455
5127,AUTO THEFT,3/28/2019,3,28,2019,2000,710,33.76475,-84.44937
5128,AUTO THEFT,3/28/2019,3,28,2019,1900,710,33.79742,-84.40671
5129,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1500,690,33.74651,-84.40219
5130,LARCENY-NON VEHICLE,3/28/2019,3,28,2019,1745,690,33.75736,-84.3496
5131,ROBBERY-COMMERCIAL,3/28/2019,3,28,2019,1400,332,33.75409,-84.39054
5132,AGG ASSAULT,3/28/2019,3,28,2019,300,430,33.76359,-84.42472
5133,AGG ASSAULT,3/28/2019,3,28,2019,1612,430,33.764,-84.35057
5134,AGG ASSAULT,3/28/2019,3,28,2019,2050,430,33.7636,-84.42627
5135,AGG ASSAULT,3/28/2019,3,28,2019,37,410,33.68141,-84.39595
5136,AGG ASSAULT,3/28/2019,3,28,2019,1900,410,33.73796,-84.40707
5137,AGG ASSAULT,3/28/2019,3,28,2019,1852,410,33.69704,-84.40469
5138,AGG ASSAULT,3/28/2019,3,28,2019,1600,410,33.76931,-84.49871
5139,AGG ASSAULT,3/28/2019,3,28,2019,1845,410,33.75805,-84.41384
5140,ROBBERY-PEDESTRIAN,3/28/2019,3,28,2019,2035,311,33.72494,-84.39593
5141,ROBBERY-PEDESTRIAN,3/28/2019,3,28,2019,425,341,33.73174,-84.40407
5142,ROBBERY-COMMERCIAL,3/28/2019,3,28,2019,1600,342,33.69298,-84.35166
5143,BURGLARY-RESIDENCE,3/28/2019,3,28,2019,730,521,33.73669,-84.42804
5144,BURGLARY-RESIDENCE,3/28/2019,3,28,2019,100,511,33.77,-84.44878
5145,BURGLARY-RESIDENCE,3/28/2019,3,28,2019,1300,511,33.72542,-84.33106
5146,BURGLARY-RESIDENCE,3/28/2019,3,28,2019,1445,511,33.76265,-84.41244
5147,BURGLARY-RESIDENCE,3/28/2019,3,28,2019,2149,511,33.73585,-84.37949
5148,BURGLARY-RESIDENCE,3/29/2019,3,29,2019,2000,511,33.72772,-84.43777
5149,BURGLARY-RESIDENCE,3/29/2019,3,29,2019,2100,511,33.68149,-84.37152
5150,BURGLARY-RESIDENCE,3/29/2019,3,29,2019,2250,511,33.85641,-84.36352
5151,BURGLARY-NONRES,3/29/2019,3,29,2019,1,512,33.67725,-84.39889
5152,BURGLARY-RESIDENCE,3/29/2019,3,29,2019,2142,531,33.86718,-84.36057
5153,BURGLARY-RESIDENCE,3/29/2019,3,29,2019,2100,521,33.79724,-84.40668
5154,BURGLARY-RESIDENCE,3/29/2019,3,29,2019,1300,521,33.66061,-84.35549
5155,ROBBERY-PEDESTRIAN,3/29/2019,3,29,2019,2300,347,33.75735,-84.4214
5156,ROBBERY-COMMERCIAL,3/29/2019,3,29,2019,1700,344,33.70678,-84.38031
5157,HOMICIDE,3/29/2019,3,29,2019,20,110,33.6632,-84.52404
